example_idx,question,selection_group,selection_index,decoder,decoder_label,step,selected_layer,oracle_best_layer,selected_layer_matches_oracle,oracle_best_layer_jsd,oracle_jsd_gap,layer_refreshed,layer_update_every,divergence,margin,instability,alpha,ablation_mode,risk_triggered,risk_score,jsd_current,selection_margin,selection_score,fallback_used,baseline_margin,panda_divergence,panda_greedy_confidence,panda_contrast_confidence,panda_safe_confidence,panda_truth_confidence,panda_token_mismatch,panda_disagreement,panda_selected_contrast,panda_selected_truth,panda_arbitration_active,token_id,token_text,cumulative_word_count,cumulative_char_count
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,43,2,2,1.0,0.6911072731018066,0.0,1.0,1.0,7.66154670715332,8.890625,-1.2290782928466797,1.0,exp14_update1,1.0,0.693146824836731,0.6911072731018066,-0.029888794029830024,-0.030101202428340912,0.0,8.890625,0.693146824836731,0.9997876286506653,0.9703473448753357,0.9997876286506653,0.9703473448753357,1.0,1.0,1.0,1.0,0.0,380,ist,33,237
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,44,4,4,1.0,0.6931427717208862,0.0,1.0,1.0,18.420373916625977,5.34375,13.076623916625977,1.0,exp14_update1,1.0,0.6930127143859863,0.6931427717208862,-0.010366483591496944,-0.01669940911233425,0.0,5.34375,0.6930127143859863,0.993687093257904,0.9834392666816711,0.993687093257904,0.9834392666816711,1.0,1.0,1.0,1.0,0.0,461,ri,33,239
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,45,2,2,1.0,0.6931453943252563,0.0,1.0,1.0,16.76375389099121,0.328125,16.43562889099121,1.0,exp14_update1,1.0,0.6745507717132568,0.6931453943252563,0.5000230073928833,-1.046001672744751,0.0,0.328125,0.6745507717132568,0.21309341490268707,0.3513396978378296,0.21309341490268707,0.3513396978378296,1.0,1.0,1.0,1.0,0.0,220, ,33,239
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,46,2,2,1.0,0.6931394934654236,0.0,1.0,1.0,18.413249969482422,3.671875,14.741374969482422,1.0,exp14_update1,1.0,0.6904332041740417,0.6931394934654236,-0.25215183943510056,-0.31953999400138855,0.0,3.671875,0.6904332041740417,0.9348322749137878,0.726483166217804,0.9348322749137878,0.726483166217804,1.0,1.0,1.0,1.0,0.0,272, c,34,242
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,47,8,8,1.0,0.6931470632553101,0.0,1.0,1.0,18.40277099609375,3.0625,15.34027099609375,1.0,exp14_update1,1.0,0.6931469440460205,0.6931470632553101,0.023534368723630905,-0.0388813316822052,0.0,3.0625,0.6931469440460205,0.9394922852516174,0.9618648290634155,0.9394922852516174,0.9618648290634155,1.0,1.0,1.0,1.0,0.0,220, ,34,242
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,48,8,8,1.0,0.6931436061859131,0.0,1.0,1.0,18.167627334594727,1.59375,16.573877334594727,1.0,exp14_update1,1.0,0.4987569749355316,0.6931436061859131,-0.4054548144340515,-0.8443318605422974,0.0,1.59375,0.4987569749355316,0.6447600722312927,0.429844468832016,0.6447600722312927,0.429844468832016,1.0,1.0,1.0,1.0,0.0,10854, pal,35,247
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,49,2,2,1.0,0.6931376457214355,0.0,1.0,1.0,17.737281799316406,0.140625,17.596656799316406,1.0,exp14_update1,1.0,0.25575950741767883,0.6931376457214355,0.6232488071545959,-0.00573939923197031,0.0,0.140625,0.25575950741767883,0.533130943775177,0.9942770600318909,0.533130943775177,0.9942770600318909,1.0,1.0,1.0,1.0,0.0,220, ,35,247
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,50,2,2,1.0,0.6931372284889221,0.0,1.0,1.0,18.419893264770508,5.140625,13.279268264770508,1.0,exp14_update1,1.0,0.6929919719696045,0.6931372284889221,-0.4668858218938112,-0.4863530695438385,0.0,5.140625,0.6929919719696045,0.9807209968566895,0.6148646473884583,0.9807209968566895,0.6148646473884583,1.0,1.0,1.0,1.0,0.0,281, p,36,250
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,51,2,2,1.0,0.6931414604187012,0.0,1.0,1.0,18.42067527770996,7.65625,10.764425277709961,1.0,exp14_update1,0.0,9.303070669375302e-08,0.6931414604187012,0.0015376768196802004,-8.4638240878121e-06,0.0,7.65625,9.303070669375302e-08,0.9984550476074219,0.9999915361404419,0.9984550476074219,0.9999915361404419,0.0,0.0,1.0,1.0,0.0,220, ,36,250
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,52,0,0,1.0,0.6931385397911072,0.0,1.0,1.0,18.285703659057617,2.09375,16.191953659057617,1.0,exp14_update1,1.0,0.6403967142105103,0.6931385397911072,-0.2612047493457794,-0.5513585805892944,0.0,2.09375,0.6403967142105103,0.748148500919342,0.5761665105819702,0.748148500919342,0.5761665105819702,1.0,1.0,1.0,1.0,0.0,435, r,37,253
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,53,2,2,1.0,0.6931438446044922,0.0,1.0,1.0,18.42068099975586,9.828125,8.59255599975586,1.0,exp14_update1,0.0,1.7954369935235803e-10,0.6931438446044922,0.0001542446856319657,-1.5497195136049413e-06,0.0,9.828125,1.7954369935235803e-10,0.9998441934585571,0.9999984502792358,0.9998441934585571,0.9999984502792358,0.0,0.0,1.0,1.0,0.0,220, ,37,253
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,54,6,6,1.0,0.6931405663490295,0.0,1.0,1.0,18.311914443969727,2.03125,16.280664443969727,1.0,exp14_update1,0.0,0.03292112424969673,0.6931405663490295,-0.16273918747901917,-0.39293891191482544,0.0,2.03125,0.03292112424969673,0.794374942779541,0.6750699877738953,0.794374942779541,0.6750699877738953,0.0,0.0,1.0,1.0,0.0,384, e,38,256
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,55,6,6,1.0,0.6931407451629639,0.0,1.0,1.0,18.41869354248047,4.234375,14.184318542480469,1.0,exp14_update1,0.0,0.0016556796617805958,0.6931407451629639,-0.08724994119256735,-0.10231516510248184,0.0,4.234375,0.0016556796617805958,0.9850476980209351,0.9027450084686279,0.9850476980209351,0.9027450084686279,0.0,0.0,1.0,1.0,0.0,220, ,38,256
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,56,2,2,1.0,0.6931405067443848,0.0,1.0,1.0,18.4206485748291,6.6875,11.733148574829102,1.0,exp14_update1,0.0,0.000830857316032052,0.6931405067443848,-0.050340687623247504,-0.05281955003738403,0.0,6.6875,0.000830857316032052,0.9975242018699646,0.9485511779785156,0.9975242018699646,0.9485511779785156,0.0,0.0,1.0,1.0,0.0,274, s,39,259
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,57,2,2,1.0,0.6931412220001221,0.0,1.0,1.0,18.359098434448242,2.25,16.109098434448242,1.0,exp14_update1,0.0,0.0038586370646953583,0.6931412220001221,0.11384776378690731,-0.0001333863037871197,0.0,2.25,0.0038586370646953583,0.892274796962738,0.9998666048049927,0.892274796962738,0.9998666048049927,0.0,0.0,1.0,1.0,0.0,220, ,39,259
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,58,0,0,1.0,0.6931379437446594,0.0,1.0,1.0,18.140581130981445,1.21875,16.921831130981445,1.0,exp14_update1,1.0,0.4933663308620453,0.6931379437446594,0.12086308002471924,-0.1521216630935669,0.0,1.21875,0.4933663308620453,0.7611044049263,0.858883798122406,0.7611044049263,0.858883798122406,1.0,1.0,1.0,1.0,0.0,259, t,40,262
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,59,6,6,1.0,0.693143367767334,0.0,1.0,1.0,18.420631408691406,6.890625,11.530006408691406,1.0,exp14_update1,0.0,1.10105258954718e-06,0.693143367767334,0.002179326955229044,-0.0021038558334112167,0.0,6.890625,1.10105258954718e-06,0.9957259893417358,0.9978983402252197,0.9957259893417358,0.9978983402252197,0.0,0.0,1.0,1.0,0.0,220, ,40,262
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,60,8,8,1.0,0.6931383609771729,0.0,1.0,1.0,18.185256958007812,1.609375,16.575881958007812,1.0,exp14_update1,0.0,0.22078509628772736,0.6931383609771729,-1.0380894243717194,-1.3485091924667358,0.0,1.609375,0.22078509628772736,0.733139157295227,0.2596270442008972,0.733139157295227,0.2596270442008972,0.0,0.0,1.0,1.0,0.0,264, a,41,265
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,61,0,0,1.0,0.6931453943252563,0.0,1.0,1.0,18.420677185058594,8.515625,9.905052185058594,1.0,exp14_update1,0.0,1.173253281194775e-06,0.6931453943252563,-0.0063489894673693925,-0.006636957637965679,0.0,8.515625,1.173253281194775e-06,0.9997120499610901,0.9933850169181824,0.9997120499610901,0.9933850169181824,0.0,0.0,1.0,1.0,0.0,220, ,41,265
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,62,2,2,1.0,0.6931418776512146,0.0,1.0,1.0,17.87821388244629,0.671875,17.20633888244629,1.0,exp14_update1,0.0,0.08101032674312592,0.6931418776512146,0.38305696845054626,-0.1288870871067047,0.0,0.671875,0.08101032674312592,0.5993292927742004,0.8790732026100159,0.5993292927742004,0.8790732026100159,0.0,0.0,1.0,1.0,0.0,259, t,42,268
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,63,2,2,1.0,0.6931400299072266,0.0,1.0,1.0,18.420639038085938,6.46875,11.951889038085938,1.0,exp14_update1,0.0,9.8829855232907e-07,0.6931400299072266,0.002867681148927659,-6.735097849741578e-05,0.0,6.46875,9.8829855232907e-07,0.9970692992210388,0.9999326467514038,0.9970692992210388,0.9999326467514038,0.0,0.0,1.0,1.0,0.0,220, ,42,268
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,64,8,8,1.0,0.6931408047676086,0.0,1.0,1.0,18.33596420288086,2.046875,16.28908920288086,1.0,exp14_update1,0.0,0.005740338936448097,0.6931408047676086,0.11720041185617447,-0.01808779686689377,0.0,2.046875,0.005740338936448097,0.8734641075134277,0.9820747971534729,0.8734641075134277,0.9820747971534729,0.0,0.0,1.0,1.0,0.0,600, i,43,271
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,65,2,2,1.0,0.6931431889533997,0.0,1.0,1.0,18.42068099975586,12.1875,6.233180999755859,1.0,exp14_update1,0.0,1.739320662594735e-14,0.6931431889533997,9.298276495428581e-06,-4.768370445162873e-07,0.0,12.1875,1.739320662594735e-14,0.9999902248382568,0.9999995231628418,0.9999902248382568,0.9999995231628418,0.0,0.0,1.0,1.0,0.0,220, ,43,271
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,66,2,2,1.0,0.6931431293487549,0.0,1.0,1.0,17.729103088378906,0.109375,17.619728088378906,1.0,exp14_update1,1.0,0.3291782736778259,0.6931431293487549,-0.21669161319732666,-0.8940032720565796,0.0,0.109375,0.3291782736778259,0.5079808235168457,0.40901508927345276,0.5079808235168457,0.40901508927345276,1.0,1.0,1.0,1.0,0.0,274, s,44,274
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,67,2,2,1.0,0.6931445598602295,0.0,1.0,1.0,17.944711685180664,0.75,17.194711685180664,1.0,exp14_update1,1.0,0.43890380859375,0.6931445598602295,0.3954879685479682,-0.0002615109842736274,0.0,0.75,0.43890380859375,0.6731753349304199,0.9997385144233704,0.6731753349304199,0.9997385144233704,1.0,1.0,1.0,1.0,0.0,220, ,44,274
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,68,6,6,1.0,0.6931434273719788,0.0,1.0,1.0,18.35711097717285,2.578125,15.778985977172852,1.0,exp14_update1,1.0,0.6789348125457764,0.6931434273719788,-1.2663413733243942,-1.4622148275375366,0.0,2.578125,0.6789348125457764,0.8221162557601929,0.23172248899936676,0.8221162557601929,0.23172248899936676,1.0,1.0,1.0,1.0,0.0,15908, formal,45,282
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,69,6,6,1.0,0.6910488605499268,0.0,1.0,1.0,18.406766891479492,3.8125,14.594266891479492,1.0,exp14_update1,1.0,0.6729487180709839,0.6910488605499268,-0.061066675931215286,-0.10349683463573456,0.0,3.8125,0.6729487180709839,0.9584574103355408,0.9016788601875305,0.9584574103355408,0.9016788601875305,1.0,1.0,1.0,1.0,0.0,220, ,45,282
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,70,2,2,1.0,0.6931365728378296,0.0,1.0,1.0,18.083419799804688,1.5625,16.520919799804688,1.0,exp14_update1,1.0,0.5851387977600098,0.6931365728378296,-0.27655571699142456,-0.8721291422843933,0.0,1.5625,0.5851387977600098,0.5512464046478271,0.4180605113506317,0.5512464046478271,0.4180605113506317,1.0,1.0,1.0,1.0,0.0,281, p,46,285
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,71,2,2,1.0,0.6931345462799072,0.0,1.0,1.0,18.420604705810547,6.328125,12.092479705810547,1.0,exp14_update1,0.0,1.7436631196687813e-06,0.6931345462799072,0.005576272524194792,-0.0001102625101339072,0.0,6.328125,1.7436631196687813e-06,0.9943296313285828,0.9998897314071655,0.9943296313285828,0.9998897314071655,0.0,0.0,1.0,1.0,0.0,220, ,46,285
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,72,0,0,1.0,0.6931381225585938,0.0,1.0,1.0,18.177921295166016,1.953125,16.224796295166016,1.0,exp14_update1,0.0,0.015149804763495922,0.6931381225585938,0.38103723898530006,-0.06068554148077965,0.0,1.953125,0.015149804763495922,0.6429278254508972,0.9411191344261169,0.6429278254508972,0.9411191344261169,0.0,0.0,1.0,1.0,0.0,435, r,47,288
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,73,0,0,1.0,0.6931425929069519,0.0,1.0,1.0,18.42068099975586,8.890625,9.53005599975586,1.0,exp14_update1,0.0,4.0358161257358915e-09,0.6931425929069519,0.0003837633012153674,-4.4225667807040736e-05,0.0,8.890625,4.0358161257358915e-09,0.9995720982551575,0.9999557733535767,0.9995720982551575,0.9999557733535767,0.0,0.0,1.0,1.0,0.0,220, ,47,288
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,74,2,2,1.0,0.6931411027908325,0.0,1.0,1.0,18.318700790405273,1.921875,16.396825790405273,1.0,exp14_update1,0.0,0.0325159877538681,0.6931411027908325,-0.25036342442035675,-0.39535850286483765,0.0,1.921875,0.0325159877538681,0.8650265336036682,0.673438549041748,0.8650265336036682,0.673438549041748,0.0,0.0,1.0,1.0,0.0,384, e,48,291
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,75,6,6,1.0,0.6931384801864624,0.0,1.0,1.0,18.42067527770996,7.953125,10.467550277709961,1.0,exp14_update1,0.0,0.0011919268872588873,0.6931384801864624,-0.0748845154303126,-0.0754508376121521,0.0,7.953125,0.0011919268872588873,0.9994338154792786,0.9273253083229065,0.9994338154792786,0.9273253083229065,0.0,0.0,1.0,1.0,0.0,220, ,48,291
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,76,2,2,1.0,0.6931422352790833,0.0,1.0,1.0,18.420677185058594,7.65625,10.764427185058594,1.0,exp14_update1,0.0,3.57100634573726e-06,0.6931422352790833,-0.0023913688492029905,-0.004218964371830225,0.0,7.65625,3.57100634573726e-06,0.9981740713119507,0.9957899451255798,0.9981740713119507,0.9957899451255798,0.0,0.0,1.0,1.0,0.0,274, s,49,294
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,77,2,2,1.0,0.6931378841400146,0.0,1.0,1.0,18.420679092407227,7.953125,10.467554092407227,1.0,exp14_update1,0.0,4.5358355293956265e-08,0.6931378841400146,0.0006282730040538809,-1.5497195136049413e-06,0.0,7.953125,4.5358355293956265e-08,0.9993703961372375,0.9999984502792358,0.9993703961372375,0.9999984502792358,0.0,0.0,1.0,1.0,0.0,220, ,49,294
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,78,0,0,1.0,0.6931414604187012,0.0,1.0,1.0,18.42052459716797,5.734375,12.686149597167969,1.0,exp14_update1,0.0,4.142313628108241e-06,0.6931414604187012,0.005166001035831869,-0.0002603192115202546,0.0,5.734375,4.142313628108241e-06,0.9945883750915527,0.9997397065162659,0.9945883750915527,0.9997397065162659,0.0,0.0,1.0,1.0,0.0,259, t,50,297
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,79,2,2,1.0,0.6931371688842773,0.0,1.0,1.0,18.42068099975586,10.140625,8.28005599975586,1.0,exp14_update1,0.0,9.594689626135633e-11,0.6931371688842773,0.00011574525956348225,-2.264974000354414e-06,0.0,10.140625,9.594689626135633e-11,0.9998819828033447,0.9999977350234985,0.9998819828033447,0.9999977350234985,0.0,0.0,1.0,1.0,0.0,220, ,50,297
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,80,0,0,1.0,0.693139374256134,0.0,1.0,1.0,17.95220947265625,0.765625,17.18658447265625,1.0,exp14_update1,0.0,0.06213977187871933,0.693139374256134,0.19832831621170044,-0.1927279829978943,0.0,0.765625,0.06213977187871933,0.6763420701026917,0.8247062563896179,0.6763420701026917,0.8247062563896179,0.0,0.0,1.0,1.0,0.0,264, a,51,300
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,81,0,0,1.0,0.6931452751159668,0.0,1.0,1.0,18.420677185058594,10.046875,8.373802185058594,1.0,exp14_update1,0.0,3.7742461245215964e-07,0.6931452751159668,-0.002720061267609708,-0.0027818097732961178,0.0,10.046875,3.7742461245215964e-07,0.9999382495880127,0.9972220659255981,0.9999382495880127,0.9972220659255981,0.0,0.0,1.0,1.0,0.0,220, ,51,300
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,82,2,2,1.0,0.6931407451629639,0.0,1.0,1.0,18.420658111572266,7.171875,11.248783111572266,1.0,exp14_update1,0.0,4.669341535645799e-07,0.6931407451629639,0.002399170567514375,-0.0003045333724003285,0.0,7.171875,4.669341535645799e-07,0.9972999691963196,0.9996955394744873,0.9972999691963196,0.9996955394744873,0.0,0.0,1.0,1.0,0.0,259, t,52,303
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,83,8,8,1.0,0.6931399703025818,0.0,1.0,1.0,18.42068099975586,8.625,9.79568099975586,1.0,exp14_update1,0.0,7.798507617451378e-09,0.6931399703025818,0.00011728056415449828,-0.00012361239350866526,0.0,8.625,7.798507617451378e-09,0.9997591376304626,0.9998763799667358,0.9997591376304626,0.9998763799667358,0.0,0.0,1.0,1.0,0.0,220, ,52,303
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,84,0,0,1.0,0.6931397318840027,0.0,1.0,1.0,18.420286178588867,5.34375,13.076536178588867,1.0,exp14_update1,0.0,0.0048041692934930325,0.6931397318840027,-0.14056667499244213,-0.1501164436340332,0.0,5.34375,0.0048041692934930325,0.9904956817626953,0.8606077432632446,0.9904956817626953,0.8606077432632446,0.0,0.0,1.0,1.0,0.0,600, i,53,306
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,85,2,2,1.0,0.6931421756744385,0.0,1.0,1.0,18.42068099975586,10.125,8.29568099975586,1.0,exp14_update1,0.0,5.759584822961905e-11,0.6931421756744385,4.935141626560835e-05,-2.3841855067985307e-07,0.0,10.125,5.759584822961905e-11,0.9999504089355469,0.9999997615814209,0.9999504089355469,0.9999997615814209,0.0,0.0,1.0,1.0,0.0,220, ,53,306
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,86,2,2,1.0,0.6931425929069519,0.0,1.0,1.0,18.382526397705078,2.53125,15.851276397705078,1.0,exp14_update1,0.0,0.15824641287326813,0.6931425929069519,-0.5502991825342178,-0.6276155114173889,0.0,2.53125,0.15824641287326813,0.9255970120429993,0.5338632464408875,0.9255970120429993,0.5338632464408875,0.0,0.0,1.0,1.0,0.0,297, o,54,309
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,87,2,2,1.0,0.6931406855583191,0.0,1.0,1.0,18.42068099975586,8.9375,9.48318099975586,1.0,exp14_update1,0.0,3.2844140740451166e-09,0.6931406855583191,0.00013672336672243546,-2.50339189733495e-06,0.0,8.9375,3.2844140740451166e-09,0.9998607635498047,0.9999974966049194,0.9998607635498047,0.9999974966049194,0.0,0.0,1.0,1.0,0.0,220, ,54,309
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,88,2,2,1.0,0.6931436061859131,0.0,1.0,1.0,18.42068099975586,9.546875,8.87380599975586,1.0,exp14_update1,0.0,4.690350885461214e-10,0.6931436061859131,0.00012599374167621136,-2.0146166207268834e-05,0.0,9.546875,4.690350885461214e-10,0.9998538494110107,0.9999798536300659,0.9998538494110107,0.9999798536300659,0.0,0.0,1.0,1.0,0.0,308, n,55,312
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,89,2,2,1.0,0.6931401491165161,0.0,1.0,1.0,18.40566062927246,3.109375,15.296285629272461,1.0,exp14_update1,0.0,0.0007100665825419128,0.6931401491165161,0.056310977204702795,-0.0008316157618537545,0.0,3.109375,0.0007100665825419128,0.9444593787193298,0.9991687536239624,0.9444593787193298,0.9991687536239624,0.0,0.0,1.0,1.0,0.0,220, ,55,312
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,90,2,2,1.0,0.6931440830230713,0.0,1.0,1.0,18.416175842285156,4.28125,14.134925842285156,1.0,exp14_update1,0.0,0.0001444307272322476,0.6931440830230713,0.045174915343523026,-0.019277598708868027,0.0,4.28125,0.0001444307272322476,0.9375806450843811,0.9809070229530334,0.9375806450843811,0.9809070229530334,0.0,0.0,1.0,1.0,0.0,274, s,56,315
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,91,2,2,1.0,0.6931411027908325,0.0,1.0,1.0,17.850366592407227,0.53125,17.319116592407227,1.0,exp14_update1,0.0,0.09852375835180283,0.6931411027908325,0.4712883845822944,-5.61460001335945e-05,0.0,0.53125,0.09852375835180283,0.624162495136261,0.9999438524246216,0.624162495136261,0.9999438524246216,0.0,0.0,1.0,1.0,0.0,220, ,56,315
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,92,0,0,1.0,0.6931419372558594,0.0,1.0,1.0,17.46428108215332,0.46875,16.99553108215332,1.0,exp14_update1,0.0,0.2513137757778168,0.6931419372558594,-0.46113157272338867,-1.391262412071228,0.0,0.46875,0.2513137757778168,0.39450210332870483,0.24876105785369873,0.39450210332870483,0.24876105785369873,0.0,0.0,1.0,1.0,0.0,304, in,57,319
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,93,6,6,1.0,0.6931425929069519,0.0,1.0,1.0,18.41905403137207,4.359375,14.05967903137207,1.0,exp14_update1,0.0,0.00026489252923056483,0.6931425929069519,-0.030241115018725395,-0.0465862937271595,0.0,4.359375,0.00026489252923056483,0.9837876558303833,0.9544821977615356,0.9837876558303833,0.9544821977615356,0.0,0.0,1.0,1.0,0.0,220, ,57,319
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,94,6,6,1.0,0.6931461095809937,0.0,1.0,1.0,18.372207641601562,2.9375,15.434707641601562,1.0,exp14_update1,1.0,0.6854240894317627,0.6931461095809937,-0.7212715446949005,-0.926923394203186,0.0,2.9375,0.6854240894317627,0.8141164779663086,0.39576947689056396,0.8141164779663086,0.39576947689056396,1.0,1.0,1.0,1.0,0.0,419, this,58,325
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,95,8,8,1.0,0.6931467056274414,0.0,1.0,1.0,17.485937118530273,8.6875,8.798437118530273,1.0,exp14_update1,0.0,0.29646360874176025,0.6931467056274414,-1.3210139534348855,-1.321241855621338,0.0,8.6875,0.29646360874176025,0.9997721314430237,0.2668037712574005,0.9997721314430237,0.2668037712574005,0.0,0.0,1.0,1.0,0.0,220, ,58,325
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,96,2,2,1.0,0.6931449174880981,0.0,1.0,1.0,17.745548248291016,0.84375,16.901798248291016,1.0,exp14_update1,1.0,0.6249083280563354,0.6931449174880981,0.33361074328422546,-0.28939518332481384,0.0,0.84375,0.6249083280563354,0.5363298654556274,0.7487162351608276,0.5363298654556274,0.7487162351608276,1.0,1.0,1.0,1.0,0.0,2266, context,59,334
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,97,4,4,1.0,0.6931435465812683,0.0,1.0,1.0,18.42020034790039,5.03125,13.38895034790039,1.0,exp14_update1,0.0,0.004134004935622215,0.6931435465812683,-0.09881563112139702,-0.10597030818462372,0.0,5.03125,0.004134004935622215,0.9928708672523499,0.8994513750076294,0.9928708672523499,0.8994513750076294,0.0,0.0,1.0,1.0,0.0,13,.,59,335
35,Does organic farming use pesticides?,both_bad_or_noisy,2,exp14_update1,exp14 update1,98,0,0,1.0,0.6931368708610535,0.0,1.0,1.0,18.42023277282715,7.015625,11.404607772827148,1.0,exp14_update1,0.0,1.7073154594982043e-05,0.6931368708610535,-0.03308476944221184,-0.03405418619513512,0.0,7.015625,1.7073154594982043e-05,0.9990310668945312,0.9665191173553467,0.9990310668945312,0.9665191173553467,0.0,0.0,1.0,1.0,0.0,151645,<|im_end|>,59,345
17,How does sugar affect children?,frozen_gt_update1,3,exp14_frozen,exp14 frozen,0,8,8,1.0,0.6931341886520386,0.0,1.0,1000000000.0,18.4133243560791,3.515625,14.897699356079102,1.0,exp14_frozen,1.0,0.22489577531814575,0.6931341886520386,-0.6524749472737312,-0.6865336298942566,0.0,3.515625,0.22489577531814575,0.9665147662162781,0.5033177137374878,0.9665147662162781,0.5033177137374878,1.0,1.0,1.0,1.0,0.0,13163, sugar,1,5
17,How does sugar affect children?,frozen_gt_update1,3,exp14_frozen,exp14 frozen,1,8,0,0.0,0.6931290626525879,1.4185905456542969e-05,0.0,1000000000.0,18.03351593017578,1.0,17.03351593017578,1.0,exp14_frozen,0.0,0.08668561279773712,0.6931148767471313,-0.025408953428268433,-0.38845035433769226,0.0,1.0,0.08668561279773712,0.6955576539039612,0.6781069040298462,0.6955576539039612,0.6781069040298462,0.0,0.0,1.0,1.0,0.0,646, can,2,9
17,How does sugar affect children?,frozen_gt_update1,3,exp14_frozen,exp14 frozen,2,8,0,0.0,0.6931469440460205,5.364418029785156e-07,0.0,1000000000.0,17.952457427978516,0.859375,17.093082427978516,1.0,exp14_frozen,0.0,0.012445745058357716,0.6931464076042175,-0.08570259809494019,-0.5623736381530762,0.0,0.859375,0.012445745058357716,0.6208467483520508,0.5698548555374146,0.6208467483520508,0.5698548555374146,0.0,0.0,1.0,1.0,0.0,7802, affect,3,16
